Bulan,Konsumen,Kode Produk,Nama Produk,Jumlah,Satuan,
#REF!,"MITRA MEDIKA BINTANG CEMERLANG, PT",TRMG016,PARACETAMOL 500 MG KAPLET 100'S,"1,000",BOX,
#REF!,"MAJU FARMA, APOTEK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,100,BOX,
#REF!,"MAJU FARMA, APOTEK",ERG007,PARACETAMOL 500 MG KAPLET 100'S,100,BOX,
#REF!,"MAJU FARMA, APOTEK",ERT004,"ETADEX 0,5 MG KAPLET  200'S",50,BOX,
#REF!,"MAJU FARMA, APOTEK",ERT009,ETADRYL EXPECTORANT SYRUP 60 ML,150,BTL,
#REF!,"MAJU FARMA, APOTEK",ERT011,ETAFENIN 500 MG KAPLET 100'S,50,BOX,
#REF!,"MAJU FARMA, APOTEK",ERT021,ETAMOX 500 MG KAPLET 100'S,50,BOX,
#REF!,"MAJU FARMA, APOTEK",ERT022,ETAMOXUL KAPLET 100'S,50,BOX,
#REF!,"MAJU FARMA, APOTEK",ERT023,ETAMOXUL SYRUP 60 ML,150,BTL,
#REF!,"MAJU FARMA, APOTEK",NPG040,AMBROXOL 30 MG TABLET 100'S,136,BOX,
#REF!,"MAJU FARMA, APOTEK",NPH023,NOVAMAG SYRUP 60 ML,180,BTL,
#REF!,"MAJU FARMA, APOTEK",RAM001,CALORTUSIN KAPLET 100's,50,BOX,
#REF!,"MAJU FARMA, APOTEK",RAM004,DOLORSTAN FORTE KAPLET 100'S,50,BOX,
#REF!,"MAJU FARMA, APOTEK",SMC018,SAMTACID TABLET 100'S,130,BOX,
#REF!,"MAJU FARMA, APOTEK",SMC025,SAMMOXIN FORTE KAPLET (Amoxicillin 500 mg) 100'S,100,BOX,
#REF!,"MAJU FARMA, APOTEK",SOL004,SOLPENOX 125 MG SYRUP 60 ML,300,BTL,
#REF!,"MAJU FARMA, APOTEK",TRM029,"VETASEN (GG, Dextromethorphan HBr, CTM) TABLET 100'S",30,BOX,
#REF!,"MAJU FARMA, APOTEK",TRMG020,IBUPROFEN 400 MG TABLET 100'S,50,BOX,
#REF!,"MAJU FARMA, APOTEK",YKT036,"YEKAGRIP (Paracetamol, GG, CTM, Phenylpropanolamin HCl) SYRUP 60 ML",300,BTL,
#REF!,"DAULAY FARMA, APOTEK",ERG015,OMEPRAZOLE KAPSUL 20 MG 30'S,200,BOX,
#REF!,"DAULAY FARMA, APOTEK",ERT001,ETABION KAPSUL 100'S,100,BOX,
OKTOBER 2020,"KARYA RAYA, APOTEK",NPH006,NOVAGESIC SYRUP 60 ML,60,BTL,
OKTOBER 2020,"KARYA RAYA, APOTEK",RAG015,CLINDAMYCIN HCl 300 MG KAPSUL 100'S,3,BOX,
OKTOBER 2020,"KARYA RAYA, APOTEK",SMC026,SAMQUINOR (Ciprofloxacin HCl) 500 MG KAPLET 100'S,5,BOX,
OKTOBER 2020,"MEKAR SEHAT, APOTEK",PROG021,SUCRALFATE 500MG/5ML SUSP 100ML,144,BTL,
OKTOBER 2020,"PELITA 1, APOTEK",ERG007,PARACETAMOL 500 MG KAPLET 100'S,100,BOX,
OKTOBER 2020,"PELITA 1, APOTEK",NPG011,METRONIDAZOLE 500 MG TABLET 100's,10,BOX,
OKTOBER 2020,"PELITA 1, APOTEK",RAG011,ANTASIDA DOEN TABLET 100'S,50,BOX,
OKTOBER 2020,"PEUNAWA RAHMAT, APTK",ERT001,ETABION KAPSUL 100'S,100,BOX,
OKTOBER 2020,"PEUNAWA RAHMAT, APTK",NPG057,CETIRIZINE HYDROCHLORIDE 10 MG TABLET 100'S,30,BOX,
OKTOBER 2020,"PEUNAWA RAHMAT, APTK",NPH008,NOVAKAL 500 MG KAPLET 100's,30,BOX,
OKTOBER 2020,"PEUNAWA RAHMAT, APTK",NPH015,NOVAFLOX 500 MG KAPLET 100's,3,BOX,
OKTOBER 2020,"PEUNAWA RAHMAT, APTK",NPH037,VADROL 4 MG TABLET 100'S,30,BOX,
OKTOBER 2020,"PEUNAWA RAHMAT, APTK",NPH052,NOVACHLOR KAPSUL 100'S ( pot ),30,POT,
OKTOBER 2020,"PEUNAWA RAHMAT, APTK",NPH055,NOVAGESIC KAPLET 100'S (POT),200,POT,
OKTOBER 2020,"PEUNAWA RAHMAT, APTK",RAM001,CALORTUSIN KAPLET 100's,30,BOX,
OKTOBER 2020,"PEUNAWA RAHMAT, APTK",RAM046,AFOLAT 400 MG TABLET 100S,50,BOX,
OKTOBER 2020,"PEUNAWA RAHMAT, APTK",SMC026,SAMQUINOR (Ciprofloxacin HCl) 500 MG KAPLET 100'S,50,BOX,
OKTOBER 2020,"PEUNAWA RAHMAT, APTK",YKT020,KATERGI TABLET 100's,50,BOX,
OKTOBER 2020,"DUTA PHARMINDO, APOTEK",ERG017,AMLODIPINE 5 MG TABLET 30'S,60,BOX,
OKTOBER 2020,"DUTA PHARMINDO, APOTEK",IFR013,ELTAZON KAPLET 100'S/BLISTER,20,BOX,
OKTOBER 2020,"DUTA PHARMINDO, APOTEK",IFR087,CAZETIN DROPS 10 ML,52,BTL,
OKTOBER 2020,"DUTA PHARMINDO, APOTEK",NPG017,KETOKONAZOLE 200 MG TABLET 50'S,40,BOX,
OKTOBER 2020,"DUTA PHARMINDO, APOTEK",NPG049,SIMVASTATIN 10 MG TABLET 100'S,40,BOX,
OKTOBER 2020,"DUTA PHARMINDO, APOTEK",NPG057,CETIRIZINE HYDROCHLORIDE 10 MG TABLET 100'S,40,BOX,
OKTOBER 2020,"DUTA PHARMINDO, APOTEK",NPH052,NOVACHLOR KAPSUL 100'S ( pot ),40,POT,
OKTOBER 2020,"DUTA PHARMINDO, APOTEK",RAG011,ANTASIDA DOEN TABLET 100'S,40,BOX,
OKTOBER 2020,"MARIANI FARMA, APOTEK",AFI017,ALIVE MOMMA (As. Folat 400 mcg) TABLET 100'S,2,BOX,
OKTOBER 2020,"MARIANI FARMA, APOTEK",DEF012,DECYCLIN KAPSUL 100'S,10,POT,
OKTOBER 2020,"MARIANI FARMA, APOTEK",NPG054,MELOXICAM 15 MG TABLET 100'S,2,BOX,
OKTOBER 2020,"MARIANI FARMA, APOTEK",NPG055,"MELOXICAM 7,5 MG TABLET 100'S",2,BOX,
OKTOBER 2020,"MARIANI FARMA, APOTEK",NPH090,NOVAREN 50 (Diklofenac Sodium) TABLET 100'S,20,BOX,
OKTOBER 2020,"MARIANI FARMA, APOTEK",RAM001,CALORTUSIN KAPLET 100's,10,BOX,
OKTOBER 2020,"PUTRA BUNGSU, APTK",IFR093,SELVIM 10 MG KAPLET 50's,100,BOX,
OKTOBER 2020,"PUTRA BUNGSU, APTK",NPH006,NOVAGESIC SYRUP 60 ML,360,BTL,
OKTOBER 2020,"PUTRA BUNGSU, APTK",NPH009,NOVAMAG TABLET 100's,132,BOX,
OKTOBER 2020,"PUTRA BUNGSU, APTK",RAM046,AFOLAT 400 MG TABLET 100S,100,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",ERG007,PARACETAMOL 500 MG KAPLET 100'S,20,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",IFR016,FARSIFEN 200 MG KAPLET 100'S,10,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",IFR049,VESPERUM 10 MG TABLET 100'S,10,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",NPG040,AMBROXOL 30 MG TABLET 100'S,30,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",NPG057,CETIRIZINE HYDROCHLORIDE 10 MG TABLET 100'S,20,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",NPH008,NOVAKAL 500 MG KAPLET 100's,10,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",NPH015,NOVAFLOX 500 MG KAPLET 100's,10,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",NPH089,FERBION(Vitamin dan Mineral)Kapsul 100'S,20,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",NPH090,NOVAREN 50 (Diklofenac Sodium) TABLET 100'S,10,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",RAG011,ANTASIDA DOEN TABLET 100'S,20,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",SMC018,SAMTACID TABLET 100'S,10,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",SPD007,BROADAPEN 500 MG KAPLET 100'S,20,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",TRM004,TRIMAKAL KAPLET 100'S,10,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",TRMG002,ALLOPURINOL 100 MG TABLET 100'S,20,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",TRMG016,PARACETAMOL 500 MG KAPLET 100'S,30,BOX,
OKTOBER 2020,"PUTRI FARMA, APTK",YKT001,PACETIK 500 MG KAPLET 100's,10,BOX,
OKTOBER 2020,"BERKAH ABADI FARMA, APOTEK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,500,BOX,
OKTOBER 2020,"BERKAH ABADI FARMA, APOTEK",NPG040,AMBROXOL 30 MG TABLET 100'S,500,BOX,
OKTOBER 2020,"BERKAH ABADI FARMA, APOTEK",NPH035,ROSIDON 5 MG SUSPENSI 60 ML,240,BTL,
OKTOBER 2020,"BERKAH ABADI FARMA, APOTEK",RAM030,ERYRA FORTE TABLET 100's,20,BOX,
#REF!,"MUDAH REZEKI, APOTEK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,200,BOX,
#REF!,"MUDAH REZEKI, APOTEK",ERG020,MEFENAMIC ACID 500 MG KAPLET 100'S,200,BOX,
#REF!,"MUDAH REZEKI, APOTEK",NPG040,AMBROXOL 30 MG TABLET 100'S,136,BOX,
#REF!,"MUDAH REZEKI, APOTEK",NPH027,"NOVADEX 0,5 MG TABLET 200's",144,BOX,
#REF!,"MUDAH REZEKI, APOTEK",NPH037,VADROL 4 MG TABLET 100'S,50,BOX,
#REF!,"MUDAH REZEKI, APOTEK",NPH091,NOVARON (Metamizole Sodium) KAPLET 100'S,130,POT,
#REF!,"MUDAH REZEKI, APOTEK",RAM046,AFOLAT 400 MG TABLET 100S,100,BOX,
#REF!,"MUDAH REZEKI, APOTEK",SOL004,SOLPENOX 125 MG SYRUP 60 ML,360,BTL,
#REF!,"MUDAH REZEKI, APOTEK",TRM012,KEMTOV 480 MG TABLET 100'S,86,BOX,
#REF!,"MUDAH REZEKI, APOTEK",TRM023,"DEXDE (Dexamethason 0.5mg, dex-ctm 2mg) TABLET 100'S",100,BOX,
#REF!,"RAHMAT NABILA, APTK",SMC019,"SAMCODIN (Dextromethorpan HBr, GG, CTM) TABLET 100'S",100,BOX,
#REF!,"RAHMAT NABILA, APTK",SMC026,SAMQUINOR (Ciprofloxacin HCl) 500 MG KAPLET 100'S,100,BOX,
#REF!,"MEDISA, APOTEK",NPG024,PIROXICAM 20 MG TABLET 100's,200,BOX,
#REF!,"MEDISA, APOTEK",SMC026,SAMQUINOR (Ciprofloxacin HCl) 500 MG KAPLET 100'S,5,BOX,
#REF!,"MEDISA, APOTEK",YKT027,CYROX KAPLET 100'S,5,BOX,
#REF!,"RESTU, APTK",ERG005,COTRIMOXAZOLE 480 MG KAPLET 100'S,100,BOX,
#REF!,"RESTU, APTK",NPH003,NOVABIOTIC 500 MG KAPLET 100's,100,BOX,
#REF!,"RESTU, APTK",NPH008,NOVAKAL 500 MG KAPLET 100's,100,BOX,
#REF!,"RESTU, APTK",NPH009,NOVAMAG TABLET 100's,132,BOX,
#REF!,"RESTU, APTK",NPH015,NOVAFLOX 500 MG KAPLET 100's,200,BOX,
#REF!,"RESTU, APTK",NPH023,NOVAMAG SYRUP 60 ML,600,BTL,
#REF!,"RESTU, APTK",RAM011,TERA F KAPLET 100's,250,BOX,
#REF!,"RESTU, APTK",RAM018,"RAMOLIT ORALIT SACHET 50's @ 4,24 g",50,BOX,
#REF!,"RESTU, APTK",RAM030,ERYRA FORTE TABLET 100's,100,BOX,
#REF!,"RESTU, APTK",TRM001,TRIMALGIN 500 MG KAPLET 100'S,50,BOX,
#REF!,"RESTU, APTK",TRM028,NEMIC 500 MG (Mefenamic Acid) KAPLET 100'S,100,BOX,
#REF!,"KESHIA FARMA, APT",NPG024,PIROXICAM 20 MG TABLET 100's,136,BOX,
#REF!,"KESHIA FARMA, APT",RAM005,ERYRA SYRUP 60 ML,100,BTL,
#REF!,"RIDHO, APOTEK",NPG008,CIMETIDINE 200 MG TABLET 100's,1,BOX,
#REF!,"RIDHO, APOTEK",NPH015,NOVAFLOX 500 MG KAPLET 100's,1,BOX,
#REF!,"RIDHO, APOTEK",NPH083,GRICIN 125 MG TABLET 100's,2,BOX,
#REF!,"RIDHO, APOTEK",RAM018,"RAMOLIT ORALIT SACHET 50's @ 4,24 g",1,BOX,
#REF!,"RIDHO, APOTEK",TRMG003,PREDNISON 5 MG TABLET 100'S,1,BOX,
#REF!,"AIA FARMA, APOTEK",NPG052,PIROXICAM 10 MG TABLET 100'S,136,BOX,
#REF!,"AIA FARMA, APOTEK",NPG053,LORATADINE 10 MG TABLET 100'S,30,BOX,
#REF!,"AIA FARMA, APOTEK",NPH015,NOVAFLOX 500 MG KAPLET 100's,5,BOX,
#REF!,"BONA 1, APOTEK",IFR100,KADITIC 50 MG KAPLET 50'S,2,BOX,
#REF!,"BONA 1, APOTEK",RAG015,CLINDAMYCIN HCl 300 MG KAPSUL 100'S,3,BOX,
#REF!,"SALEUM, APOTEK",IFR021,FAXIDEN 20 MG KAPLET 100'S,50,BOX,
#REF!,"SALEUM, APOTEK",NPH060,"NOVADEX 0,5 MG TABLET 100'S (POT)",100,POT,
#REF!,"SALEUM, APOTEK",RAM030,ERYRA FORTE TABLET 100's,5,BOX,
#REF!,"SALEUM, APOTEK",YKT001,PACETIK 500 MG KAPLET 100's,75,BOX,
DESEMBER 2020,"IKHLAS, APOTEK",TRMG012,GUAIAFENESIN TABLET 100 MG 100'S (POT),150,POT,
DESEMBER 2020,"CINTA KASIH, APOTEK",ERT022, ETAMOXUL KAPLET 100'S,4,BOX,
DESEMBER 2020,"CINTA KASIH, APOTEK",IFR100,KADITIC 50 MG KAPLET 50'S,5,BOX,
DESEMBER 2020,"CINTA KASIH, APOTEK",NPH003,NOVABIOTIC 500 MG KAPLET 100's,3,BOX,
DESEMBER 2020,"SAUDARA JAYA, APTK",NPG024,PIROXICAM 20 MG TABLET 100's,50,BOX,
DESEMBER 2020,"SAUDARA JAYA, APTK",NPG040,AMBROXOL 30 MG TABLET 100'S,50,BOX,
DESEMBER 2020,"SAUDARA JAYA, APTK",NPG052,PIROXICAM 10 MG TABLET 100'S,50,BOX,
DESEMBER 2020,"SAUDARA JAYA, APTK",NPG057,CETIRIZINE HYDROCHLORIDE 10 MG TABLET 100'S,50,BOX,
DESEMBER 2020,"SAUDARA JAYA, APTK",RAG011,ANTASIDA DOEN TABLET 100'S,50,BOX,
DESEMBER 2020,"SAUDARA JAYA, APTK",TRMG002,ALLOPURINOL 100 MG TABLET 100'S,50,BOX,
DESEMBER 2020,"SAUDARA JAYA, APTK",YKT001,PACETIK 500 MG KAPLET 100's,50,BOX,
DESEMBER 2020,"SAUDARA JAYA, APTK",YKT008,YEFAMOX 500 MG KAPLET 100's,50,BOX,
DESEMBER 2020,"SEDERHANA, APOTEK",NPH010,NOVAMOX SYRUP 60 ML,600,BTL,
DESEMBER 2020,"SEDERHANA, APOTEK",NPH060,"NOVADEX 0,5 MG TABLET 100'S (POT)",800,POT,
DESEMBER 2020,"SEDERHANA, APOTEK",NPH069,PARAFEN KAPLET 100's,100,BOX,
DESEMBER 2020,"SEDERHANA, APOTEK",RAM001,CALORTUSIN KAPLET 100's,100,BOX,
DESEMBER 2020,"BAKRI MEDICAL CENTER, APT",IFR087,CAZETIN DROPS 10 ML,24,BTL,
DESEMBER 2020,"BAKRI MEDICAL CENTER, APT",IFR153,ZIDALEV 500 MG KAPLET 50's,30,BOX,
DESEMBER 2020,"SEHAT, APTK",ERT001,ETABION KAPSUL 100'S,100,BOX,
DESEMBER 2020,"SEHAT, APTK",NPG018,IBUPROFEN 400 MG TABLET 100'S,30,BOX,
DESEMBER 2020,"SEHAT, APTK",NPG040,AMBROXOL 30 MG TABLET 100'S,50,BOX,
DESEMBER 2020,"SEHAT, APTK",NPG054,MELOXICAM 15 MG TABLET 100'S,30,BOX,
DESEMBER 2020,"SEHAT, APTK",NPH008,NOVAKAL 500 MG KAPLET 100's,30,BOX,
DESEMBER 2020,"SEHAT, APTK",NPH009,NOVAMAG TABLET 100's,30,BOX,
DESEMBER 2020,"SEHAT, APTK",NPH015,NOVAFLOX 500 MG KAPLET 100's,30,BOX,
DESEMBER 2020,"SEHAT, APTK",NPH017,ALERGEN KAPLET 200'S,7,BOX,
DESEMBER 2020,"SEHAT, APTK",NPH069,PARAFEN KAPLET 100's,50,BOX,
DESEMBER 2020,"SEHAT, APTK",NPH088,ZENTRIS (Cetirine HCl 10 mg) TABLET 100's,40,BOX,
DESEMBER 2020,"SEHAT, APTK",NPH090,NOVAREN 50 (Diklofenac Sodium) TABLET 100'S,50,BOX,
DESEMBER 2020,"SEHAT, APTK",NPH091,NOVARON (Metamizole Sodium) KAPLET 100'S,50,POT,
DESEMBER 2020,"SEHAT, APTK",RAM052,BROXOLIC 15 MG SYRUP 60 ML,150,BTL,
DESEMBER 2020,"SEHAT, APTK",SMC018,SAMTACID TABLET 100'S,40,BOX,
DESEMBER 2020,"SEHAT, APTK",TRM034,BIONCE KAPSUL 100'S,30,BOX,
DESEMBER 2020,"SEHAT, APTK",TRMG016,PARACETAMOL 500 MG KAPLET 100'S,40,BOX,
DESEMBER 2020,"SEJAHTERA, APTK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,100,BOX,
DESEMBER 2020,"SEJAHTERA, APTK",FMP011,MOMILEN NURSING CREAM 15 GR,10.,UBE,
DESEMBER 2020,"SEJAHTERA, APTK",RAM048,DOLORSTAN SUSPENSI 60 ML,100,BTL,
DESEMBER 2020,"SEJAHTERA, APTK",SOL004,SOLPENOX 125 MG SYRUP 60 ML,600,BTL,
DESEMBER 2020,"SEJAHTERA, APTK",TRMG012,GUAIAFENESIN TABLET 100 MG 100'S (POT),200,POT,
DESEMBER 2020,"DELI FARMA, APOTEK",RAM011,TERA F KAPLET 100's,100,BOX,
DESEMBER 2020,"LEO FARMA, APTK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,200,BOX,
DESEMBER 2020,"LEO FARMA, APTK",ERT001,ETABION KAPSUL 100'S,100,BOX,
DESEMBER 2020,"LEO FARMA, APTK",ERT022,ETAMOXUL KAPLET 100'S,40,BOX,
DESEMBER 2020,"LEO FARMA, APTK",NPG040,AMBROXOL 30 MG TABLET 100'S,272,BOX,
DESEMBER 2020,"LEO FARMA, APTK",NPH008,NOVAKAL 500 MG KAPLET 100's,25,BOX,
DESEMBER 2020,"LEO FARMA, APTK",NPH016,NOVADRYL SYRUP 60 ML,120,BTL,
DESEMBER 2020,"LEO FARMA, APTK",NPH023,NOVAMAG SYRUP 60 ML,120,BTL,
DESEMBER 2020,"LEO FARMA, APTK",NPH025,NOVACHLOR KAPSUL 100's,40,BOX,
DESEMBER 2020,"LEO FARMA, APTK",RAM001,CALORTUSIN KAPLET 100's,50,BOX,
DESEMBER 2020,"LEO FARMA, APTK",SPD003,"CARBIDU 0,5 MG TABLET 200'S",100,BOX,
DESEMBER 2020,"LEO FARMA, APTK",TRM004,TRIMAKAL KAPLET 100'S,25,BOX,
DESEMBER 2020,"LEO FARMA, APTK",TRMG009,ANTASIDA DOEN TABLET 100'S,300,BOX,
DESEMBER 2020,"SENTOSA, APTK",ERT020,ETAMOX 125 MG SUSPENSI 60 ML,150,BTL,
DESEMBER 2020,"SENTOSA, APTK",NPG024,PIROXICAM 20 MG TABLET 100's,40,BOX,
DESEMBER 2020,"SENTOSA, APTK",NPH009,NOVAMAG TABLET 100's,30,BOX,
DESEMBER 2020,"SENTOSA, APTK",NPH010,NOVAMOX SYRUP 60 ML,180,BTL,
DESEMBER 2020,"SENTOSA, APTK",NPH012,NOVATRIM SYRUP 60 ML,180,BTL,
DESEMBER 2020,"SENTOSA, APTK",NPH026,NOVAMOX 500 MG KAPLET 100's,30,BOX,
DESEMBER 2020,"SENTOSA, APTK",NPH090,NOVAREN 50 (Diklofenac Sodium) TABLET 100'S,20,BOX,
DESEMBER 2020,"SENTOSA, APTK",SOL004,SOLPENOX 125 MG SYRUP 60 ML,180,BTL,
DESEMBER 2020,"SENTOSA, APTK",TRMG020,IBUPROFEN 400 MG TABLET 100'S,30,BOX,
DESEMBER 2020,"SENTOSA, APTK",YKT022,YEKAPRIM SYRUP 60 ML,100,BTL,
DESEMBER 2020,"SENTRAL, APTK",NPH069,PARAFEN KAPLET 100's,100,BOX,
DESEMBER 2020,"SENTRAL, APTK",TRM026,SEVOS 4 MG TABLET 100'S,500,BOX,
DESEMBER 2020,"SENTRAL, APTK",YKT014,YEKAPRIM FORTE KAPLET 100'S,50,BOX,
DESEMBER 2020,"BERLIAN SERASI FARMA, PT",ERG003,CAPTOPRIL 25 MG TABLET 100'S,300,BOX,
DESEMBER 2020,"SIDEMPUAN, APTK",DEF009,VITAMIN B COMPLEX TABLET 100'S,100,POT,
DESEMBER 2020,"SIDEMPUAN, APTK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,50,BOX,
DESEMBER 2020,"SIDEMPUAN, APTK",ERT001,ETABION KAPSUL 100'S,50,BOX,
DESEMBER 2020,"SIDEMPUAN, APTK",ERT009,ETADRYL EXPECTORANT SYRUP 60 ML,150,BTL,
DESEMBER 2020,"SIDEMPUAN, APTK",NPG018,IBUPROFEN 400 MG TABLET 100'S,10,BOX,
DESEMBER 2020,"SIDEMPUAN, APTK",NPG040,AMBROXOL 30 MG TABLET 100'S,50,BOX,
DESEMBER 2020,"SIDEMPUAN, APTK",NPG049,SIMVASTATIN 10 MG TABLET 100'S,20,BOX,
DESEMBER 2020,"SIDEMPUAN, APTK",NPG057,CETIRIZINE HYDROCHLORIDE 10 MG TABLET 100'S,50,BOX,
DESEMBER 2020,"SIDEMPUAN, APTK",NPH003,NOVABIOTIC 500 MG KAPLET 100's,5,BOX,
DESEMBER 2020,"SIDEMPUAN, APTK",NPH060,"NOVADEX 0,5 MG TABLET 100'S (POT)",320,POT,
DESEMBER 2020,"SIDEMPUAN, APTK",RAG012,AMLODIPINE BESILATE 5 MG TABLET 100'S,20,BOX,
DESEMBER 2020,"SIDEMPUAN, APTK",TRM028,NEMIC 500 MG (Mefenamic Acid) KAPLET 100'S,50,BOX,
DESEMBER 2020,"SIDEMPUAN, APTK",TRMG002,ALLOPURINOL 100 MG TABLET 100'S,30,BOX,
DESEMBER 2020,"SIDEMPUAN, APTK",TRMG009,ANTASIDA DOEN TABLET 100'S,30,BOX,
JANUARI 2021,"MORIA, APOTEK",NPH055,NOVAGESIC KAPLET 100'S (POT),50,POT,
JANUARI 2021,"SINAR HARAPAN, APT",DEF013,DEFAMOL KAPLET 100'S,#VALUE!,,
JANUARI 2021,"SINAR HARAPAN, APT",ERG020,MEFENAMIC ACID 500 MG KAPLET 100'S,30,BOX,
JANUARI 2021,"SINAR HARAPAN, APT",MLX013,MOLADERM CREAM 10 gram (miconazole nitrate),24.,UBE,
JANUARI 2021,"SINAR HARAPAN, APT",MLX014,"KLORFESON CREAM 10 gram (chloramphenicol,prednisolone)",24.,UBE,
JANUARI 2021,"SINAR HARAPAN, APT",NPH027,"NOVADEX 0,5 MG TABLET 200's",25,BOX,
JANUARI 2021,"SINAR HARAPAN, APT",RAG011,ANTASIDA DOEN TABLET 100'S,30,BOX,
JANUARI 2021,"SINAR HARAPAN, APT",RAM052,BROXOLIC 15 MG SYRUP 60 ML,100,BTL,
JANUARI 2021,"RESTU INDO MEDICA, PT",ERG003,CAPTOPRIL 25 MG TABLET 100'S,100,BOX,
JANUARI 2021,"RESTU INDO MEDICA, PT",ERT001,ETABION KAPSUL 100'S,200,BOX,
JANUARI 2021,"RESTU INDO MEDICA, PT",ERT004,"ETADEX 0,5 MG KAPLET  200'S",100,BOX,
JANUARI 2021,"RESTU INDO MEDICA, PT",ERT020,ETAMOX 125 MG SUSPENSI 60 ML,"1,000",BTL,
JANUARI 2021,"RESTU INDO MEDICA, PT",ERT022,ETAMOXUL KAPLET 100'S,200,BOX,
JANUARI 2021,"RESTU INDO MEDICA, PT",NPG042,CEFADROXIL 125 MG DRY SYRUP 60 ML,"1,200",BTL,
JANUARI 2021,"RESTU INDO MEDICA, PT",NPH018,NOVATRIM TABLET 100's,132,BOX,
JANUARI 2021,"RESTU INDO MEDICA, PT",NPH020,NOVASTAN SYRUP 60 ML,360,BTL,
JANUARI 2021,"RESTU INDO MEDICA, PT",NPH068,CEFFORD 125 DS 60 ML,600,BTL,
JANUARI 2021,"RESTU INDO MEDICA, PT",RAG012,AMLODIPINE BESILATE 5 MG TABLET 100'S,"3,109",BOX,
JANUARI 2021,"RESTU INDO MEDICA, PT",SPD003,"CARBIDU 0,5 MG TABLET 200'S",200,BOX,
JANUARI 2021,"RESTU INDO MEDICA, PT",TRM010,SEVOS 8 MG TABLET 100'S,150,BOX,
JANUARI 2021,"RESTU INDO MEDICA, PT",YKT001,PACETIK 500 MG KAPLET 100's,375,BOX,
JANUARI 2021,"RESTU INDO MEDICA, PT",YKT020,KATERGI TABLET 100's,300,BOX,
JANUARI 2021,"KUMALA MELUR, PT",ERT016,ETAGASTRIN KAPSUL 30's,100,BOX,
JANUARI 2021,"KUMALA MELUR, PT",ERT024,ETAPRIL TABLET 100'S,100,BOX,
JANUARI 2021,"KUMALA MELUR, PT",NPG024,PIROXICAM 20 MG TABLET 100's,100,BOX,
JANUARI 2021,"KUMALA MELUR, PT",NPG040,AMBROXOL 30 MG TABLET 100'S,200,BOX,
JANUARI 2021,"KUMALA MELUR, PT",NPG049,SIMVASTATIN 10 MG TABLET 100'S,200,BOX,
JANUARI 2021,"KUMALA MELUR, PT",NPG052,PIROXICAM 10 MG TABLET 100'S,100,BOX,
JANUARI 2021,"KUMALA MELUR, PT",NPH008,NOVAKAL 500 MG KAPLET 100's,100,BOX,
JANUARI 2021,"KUMALA MELUR, PT",NPH013,NOVAXICAM 20 MG KAPSUL 100's,200,BOX,
JANUARI 2021,"KUMALA MELUR, PT",NPH027,"NOVADEX 0,5 MG TABLET 200's",100,BOX,
JANUARI 2021,"KUMALA MELUR, PT",NPH044,NOVAXIFEN 400 MG TABLET 100's,100,BOX,
JANUARI 2021,"KUMALA MELUR, PT",NPH060,"NOVADEX 0,5 MG TABLET 100'S (POT)",200,POT,
JANUARI 2021,"SUMATERA, APTK",NPH006,NOVAGESIC SYRUP 60 ML,600,BTL,
JANUARI 2021,"SUMATERA, APTK",NPH032,NOVAXIFEN 100 MG SYRUP 60 ML (Strawberry),600,BTL,
JANUARI 2021,"SUMATERA, APTK",NPH034,NUVOPEC 15 MG SYRUP 60 ML,600,BTL,
JANUARI 2021,"SUMATERA, APTK",RAM005,ERYRA SYRUP 60 ML,150,BTL,
JANUARI 2021,"SUMATERA, APTK",TRM028,NEMIC 500 MG (Mefenamic Acid) KAPLET 100'S,200,BOX,
JANUARI 2021,"SUMBER MURAH, APTK",NPH015,NOVAFLOX 500 MG KAPLET 100's,40,BOX,
JANUARI 2021,"SUMBER MURAH, APTK",NPH026,NOVAMOX 500 MG KAPLET 100's,40,BOX,
JANUARI 2021,"SUMBER MURAH, APTK",NPH090,NOVAREN 50 (Diklofenac Sodium) TABLET 100'S,30,BOX,
JANUARI 2021,"LAMLO PHARMACY, PT",ERT016,ETAGASTRIN KAPSUL 30's,300,BOX,
JANUARI 2021,"LAMLO PHARMACY, PT",ERT020,ETAMOX 125 MG SUSPENSI 60 ML,"1,000",BTL,
